user_id,user_lat,user_lng,interests,time_preference,location_preference,budget_type
320,37.53747039511785,127.11253953624576,"스터디, 스포츠",night,indoor,medium
321,37.67785822052954,126.89147071184144,"카페, 소셜, 취미활동",evening,indoor,high
322,37.5442670439809,127.06497360468043,"맛집, 문화예술, 스포츠",afternoon,outdoor,low
323,37.54446480208276,127.05417745826381,"취미활동, 스터디, 문화예술, 스포츠",night,outdoor,high
324,37.69773268681244,126.95452926923059,"취미활동, 문화예술",morning,indoor,medium
325,37.65194484864366,127.10070886921564,"문화예술, 스터디, 카페",morning,indoor,low
326,37.53098425693063,127.03203553386778,"카페, 맛집, 취미활동",evening,indoor,high
327,37.64694824921266,127.15555496960145,"소셜, 카페",afternoon,indoor,medium
328,37.420702277783846,127.17631380820124,"스터디, 소셜",morning,indoor,low
329,37.50578078177866,127.12991514251112,"카페, 취미활동, 스포츠, 맛집",afternoon,outdoor,medium
330,37.57712932694681,126.82453238225732,"문화예술, 카페, 스포츠, 맛집",afternoon,indoor,premium
331,37.40044214662589,127.0917379176352,"문화예술, 맛집, 카페, 스포츠",night,indoor,medium
332,37.66881223989717,127.12721069965548,"소셜, 문화예술, 맛집, 카페",night,outdoor,low
333,37.5627413010388,126.85984057981078,"스터디, 스포츠, 맛집",night,indoor,medium
334,37.41272668946207,126.90613045502218,"문화예술, 취미활동, 소셜",night,outdoor,medium
335,37.45162676878858,127.18896799961604,"맛집, 문화예술, 카페, 취미활동",evening,outdoor,medium
336,37.61869431849674,127.14467636151494,"스터디, 맛집, 문화예술, 소셜",morning,indoor,low
337,37.43566231735312,127.10588765659051,"맛집, 카페",night,indoor,high
338,37.407558024187765,127.1355989310872,"문화예술, 소셜",night,outdoor,medium
339,37.56392909482336,127.18681411010246,"취미활동, 맛집, 소셜",evening,indoor,value
340,37.65958872767268,126.86290928327189,"맛집, 스포츠, 문화예술",night,outdoor,value
341,37.5874622298821,127.0286983932575,"취미활동, 맛집, 소셜",night,outdoor,medium
342,37.52349663813701,127.1739977727355,"맛집, 취미활동",morning,outdoor,value
343,37.60326228365106,126.82884443717177,"스터디, 소셜, 취미활동",afternoon,indoor,high
344,37.430411869265946,126.91114111043588,"스터디, 스포츠",afternoon,outdoor,high
345,37.564335408314996,127.19158300281644,"문화예술, 카페, 소셜",morning,outdoor,medium
346,37.58164480076432,127.00671597565126,"맛집, 스터디",evening,indoor,value
347,37.451633180846834,127.17020888314076,"스터디, 스포츠, 문화예술",night,indoor,low
348,37.61113769329715,126.9493039257851,"취미활동, 소셜, 스포츠, 스터디",evening,outdoor,medium
349,37.45222450259343,126.84682641656967,"스터디, 소셜, 맛집",morning,indoor,high
350,37.610341878325244,127.07204475417879,"스포츠, 취미활동, 맛집",night,outdoor,value
351,37.51971059529273,127.13592064266577,"스터디, 맛집, 취미활동, 카페",afternoon,outdoor,value
352,37.42778764491541,127.0993537398705,"소셜, 문화예술, 스터디",evening,outdoor,high
353,37.468751585364245,127.01875038635042,"취미활동, 문화예술",morning,indoor,medium
354,37.46432194489795,126.9083225312148,"맛집, 소셜, 취미활동, 카페",night,outdoor,value
355,37.424344753560874,127.18059628407072,"문화예술, 스터디, 소셜",afternoon,outdoor,value
356,37.476007151017896,127.1950638369365,"취미활동, 스포츠, 문화예술, 맛집",night,indoor,value
357,37.65955800421935,127.16610287396713,"맛집, 문화예술",morning,outdoor,medium
358,37.65009294024319,126.99977270794673,"스포츠, 취미활동",afternoon,outdoor,high
359,37.49031382335029,127.00105249705206,"문화예술, 스터디, 스포츠",morning,indoor,low
360,37.44784767876241,126.8641850457085,"취미활동, 스터디, 문화예술, 소셜",morning,outdoor,high
361,37.641753359785355,126.80318576189818,"맛집, 스포츠, 문화예술",night,indoor,medium
362,37.661790740764054,127.13124673160254,"소셜, 문화예술, 맛집, 카페",afternoon,outdoor,premium
363,37.6628958299427,126.84102718503344,"취미활동, 문화예술, 카페",morning,indoor,high
364,37.50343442602179,126.98473739251004,"문화예술, 소셜, 카페, 맛집",afternoon,indoor,medium
365,37.46887944822619,126.84702052006008,"스포츠, 카페",morning,outdoor,high
366,37.4250663012532,126.8076515865749,"스포츠, 카페",evening,outdoor,high
367,37.463568299132035,126.92440099789307,"스터디, 스포츠, 소셜",evening,indoor,value
368,37.52442074809024,127.10154602953477,"맛집, 스포츠, 카페, 스터디",morning,indoor,medium
369,37.56400557652979,127.03016375491445,"카페, 취미활동, 문화예술, 소셜",morning,indoor,low
370,37.46187563415084,126.9567437492752,"문화예술, 스포츠",morning,outdoor,medium
371,37.42071377189438,126.98970200839078,"문화예술, 카페, 소셜, 맛집",evening,outdoor,value
372,37.64641650887021,127.13733046711515,"맛집, 카페, 스터디",evening,indoor,value
373,37.66476796303171,126.98652390245607,"문화예술, 스포츠, 맛집, 소셜",morning,indoor,medium
374,37.69041974361523,126.82662589116569,"스터디, 취미활동, 스포츠",morning,outdoor,value
375,37.41285126653573,126.97855475610528,"맛집, 카페",evening,indoor,value
376,37.50498348185889,127.17171536090483,"스포츠, 맛집, 스터디, 카페",afternoon,indoor,medium
377,37.56452574889807,126.82658533031051,"카페, 스터디",night,indoor,medium
378,37.46217268993066,127.08529434723333,"소셜, 스터디",evening,indoor,low
379,37.57914659179709,127.06165309481115,"취미활동, 소셜, 카페",night,outdoor,medium
380,37.48128280949491,126.88090167220982,"스터디, 카페, 취미활동",evening,indoor,medium
381,37.56737823354521,127.03386723606633,"스터디, 스포츠, 카페",afternoon,indoor,high
382,37.62446984939957,126.89001675046835,"스터디, 맛집, 문화예술",afternoon,indoor,low
383,37.418942087878214,127.11071619336289,"스포츠, 맛집, 소셜",evening,outdoor,medium
384,37.465169265935906,126.98559605258578,"카페, 취미활동, 스포츠",afternoon,indoor,high
385,37.635131716705175,126.97159397273636,"스포츠, 카페, 맛집, 취미활동",afternoon,outdoor,value
386,37.573010719657326,126.82690236558695,"문화예술, 스포츠",night,outdoor,high
387,37.53974772596694,127.02846491944895,"문화예술, 스포츠",night,indoor,low
388,37.49383339676311,127.06173680219709,"스포츠, 문화예술, 취미활동, 맛집",evening,indoor,low
389,37.58738421443436,127.14577329874734,"취미활동, 소셜, 스터디",afternoon,indoor,low
390,37.51676914150754,126.89155018499339,"스터디, 스포츠",evening,outdoor,value
391,37.69868933284967,127.19244716314718,"맛집, 스포츠, 취미활동",night,outdoor,value
392,37.60243589065023,127.07101264555348,"맛집, 소셜, 스터디",afternoon,indoor,high
393,37.420940196384386,127.02187508391204,"맛집, 문화예술",morning,outdoor,medium
394,37.684623318544915,126.82424196308597,"스터디, 소셜, 스포츠, 카페",afternoon,outdoor,medium
395,37.59170964767448,127.1814140391406,"카페, 스포츠, 스터디, 맛집",morning,indoor,medium
396,37.61079206175747,126.82661104328434,"스포츠, 스터디, 취미활동",afternoon,indoor,medium
397,37.665828030593964,126.87866143398118,"맛집, 문화예술, 스포츠, 스터디",morning,outdoor,high
398,37.5867891600796,127.18935304766593,"취미활동, 스터디",night,outdoor,medium
399,37.65576422637379,127.17518609257355,"맛집, 취미활동, 스포츠",evening,indoor,medium
400,37.68271503620068,126.82992848207799,"스포츠, 소셜, 스터디, 카페",evening,indoor,premium
401,37.406156244418796,127.130647338201,"스터디, 취미활동, 소셜",night,indoor,medium
402,37.42294398664979,127.19469164060034,"스포츠, 스터디",night,indoor,value
403,37.55165262811696,126.85763151440528,"스포츠, 소셜, 맛집, 취미활동",evening,indoor,low
404,37.48457571287142,126.94552385645638,"문화예술, 스터디, 카페, 취미활동",afternoon,outdoor,medium
405,37.43790694439435,127.02502208050922,"스터디, 취미활동, 소셜, 카페",night,outdoor,value
406,37.5678736563396,127.074815660233,"취미활동, 카페, 스포츠, 문화예술",night,indoor,high
407,37.4589257647616,127.18057793026524,"취미활동, 스터디, 맛집",morning,indoor,medium
408,37.51165197657407,127.06466690385167,"스포츠, 맛집, 카페",afternoon,indoor,high
409,37.6477132854682,126.91428302706436,"스터디, 맛집",morning,indoor,medium
410,37.42610516549084,127.02271396437128,"소셜, 문화예술, 스터디",evening,indoor,value
411,37.4789742039554,126.80026135630452,"문화예술, 취미활동",evening,outdoor,low
412,37.459851594478884,126.91757964040676,"맛집, 카페",night,outdoor,low
413,37.53988982388194,127.10423025698212,"취미활동, 문화예술, 스터디",night,outdoor,medium
414,37.61243655047019,126.99027512720438,"카페, 소셜, 맛집, 문화예술",evening,indoor,value
415,37.55295620286514,127.0005102578503,"스터디, 맛집, 소셜, 취미활동",evening,outdoor,value
416,37.534711630379036,126.8949914227009,"맛집, 스터디",evening,indoor,medium
417,37.45995238138458,126.82221001312365,"스터디, 맛집",evening,indoor,medium
418,37.51619675539259,126.82646607553377,"스포츠, 맛집, 카페",morning,outdoor,value
419,37.68844769737223,127.06714716268033,"맛집, 문화예술",evening,outdoor,medium
420,37.57988827053798,127.0025321237417,"소셜, 스포츠, 스터디",afternoon,indoor,value
421,37.504065792909316,126.97425791618261,"소셜, 카페, 스포츠",evening,indoor,value
422,37.695453723190134,127.17559856883439,"소셜, 카페, 취미활동, 스터디",afternoon,outdoor,low
423,37.45681802536545,126.80201062104392,"취미활동, 맛집",afternoon,outdoor,medium
424,37.41668165650414,126.80275118488785,"문화예술, 스포츠, 맛집",night,outdoor,value
425,37.49416342295451,127.0764223250957,"스포츠, 취미활동, 카페, 스터디",morning,indoor,medium
426,37.43596732804181,127.09397033895796,"카페, 소셜, 취미활동, 문화예술",morning,indoor,medium
427,37.44932165872366,126.84663322982227,"스터디, 스포츠, 소셜",morning,indoor,low
428,37.661905818208915,127.00925720827887,"스터디, 취미활동, 스포츠, 맛집",night,outdoor,value
429,37.57305721433981,126.98559267926676,"스터디, 맛집",night,indoor,medium
430,37.65903971910244,126.8892248246171,"문화예술, 스터디",evening,indoor,medium
431,37.4095335453072,127.1128203077055,"카페, 스포츠, 취미활동, 맛집",night,indoor,low
432,37.4413655808068,127.07550501632454,"맛집, 소셜",afternoon,outdoor,high
433,37.44681074340199,127.13383638103811,"문화예술, 소셜, 맛집",night,indoor,high
434,37.48272722133238,126.88169870356487,"맛집, 문화예술, 스포츠",night,indoor,high
435,37.49354064108673,126.89990886497861,"문화예술, 취미활동",evening,outdoor,premium
436,37.58383875066095,127.17539286328567,"맛집, 소셜",night,outdoor,medium
437,37.47660091212897,126.84234972728525,"소셜, 카페, 취미활동, 스포츠",night,outdoor,medium
438,37.64819064492118,126.8167660866865,"스포츠, 맛집, 카페",morning,indoor,medium
439,37.46613380127363,127.15447270885174,"맛집, 문화예술, 스포츠",night,indoor,value
440,37.60323142136849,126.97138316153952,"소셜, 취미활동",night,indoor,high
441,37.51371214561491,127.16602429300688,"문화예술, 카페, 소셜, 스포츠",night,indoor,value
442,37.66530654513673,127.02376217029094,"소셜, 카페, 취미활동",afternoon,indoor,premium
443,37.601327947125796,127.12217201721839,"소셜, 맛집, 스터디, 카페",afternoon,indoor,value
444,37.581058641950335,127.06380239266053,"문화예술, 스포츠, 취미활동, 맛집",morning,indoor,value
445,37.49216492510638,127.01858341669126,"취미활동, 문화예술",afternoon,outdoor,low
446,37.50216345064397,127.12198549215971,"문화예술, 카페, 스터디, 소셜",morning,outdoor,medium
447,37.68447546133703,126.92184094230967,"소셜, 문화예술, 스포츠",morning,indoor,high
448,37.517868532667954,126.81146097103105,"취미활동, 문화예술",afternoon,outdoor,medium
449,37.692140124007146,127.01767946500148,"카페, 취미활동, 스포츠, 스터디",evening,indoor,medium
450,37.44900099442672,126.88871279127693,"카페, 맛집, 스포츠, 스터디",morning,indoor,high
451,37.66120653663723,126.83340996587201,"스터디, 카페",night,indoor,medium
452,37.565828710410074,126.88650021127461,"스포츠, 맛집",morning,outdoor,medium
453,37.603909165050005,126.82267217286633,"취미활동, 카페",night,indoor,value
454,37.66870698327999,126.91891488171252,"스포츠, 취미활동, 맛집",evening,indoor,medium
455,37.41358839308392,127.0625543437539,"스터디, 카페, 맛집, 취미활동",evening,indoor,medium
456,37.55138570738231,126.84691205912017,"카페, 소셜",afternoon,outdoor,medium
457,37.58581699080995,126.9644761903478,"문화예술, 맛집",afternoon,outdoor,medium
458,37.566857207789006,127.11180668056963,"맛집, 취미활동, 스포츠",afternoon,indoor,value
459,37.46309556688574,127.10614534554321,"맛집, 취미활동",afternoon,outdoor,medium
460,37.440524043867725,126.86071016394044,"스터디, 스포츠, 문화예술, 취미활동",evening,indoor,medium
461,37.46788172900096,127.07694172246177,"카페, 스터디, 스포츠",night,indoor,medium
462,37.61041498566791,126.84537632684156,"카페, 문화예술, 스포츠",night,indoor,value
463,37.42447961600145,126.90343663645392,"카페, 스터디, 취미활동",night,indoor,medium
464,37.689590817089126,126.82016670944088,"취미활동, 스포츠, 스터디, 맛집",night,indoor,low
465,37.67518041997331,126.96263621494379,"스포츠, 카페, 문화예술, 취미활동",night,outdoor,premium
466,37.60290832036182,127.07185327295805,"카페, 맛집, 스포츠",afternoon,indoor,value
467,37.438332395836994,126.97694661324097,"취미활동, 맛집",afternoon,outdoor,value
468,37.644030344697285,127.16970170984125,"스포츠, 문화예술",afternoon,outdoor,medium
469,37.40000921565361,127.08485481835224,"취미활동, 스포츠",morning,indoor,low
470,37.55433839832197,126.8340225541957,"맛집, 스포츠, 취미활동",morning,indoor,medium
471,37.49447553337667,126.8386579337151,"맛집, 스터디",evening,outdoor,premium
472,37.574814334803406,127.12498952841767,"스포츠, 소셜, 카페, 문화예술",afternoon,indoor,value
473,37.589718876939656,126.8513303448755,"맛집, 스포츠, 카페",evening,indoor,medium
474,37.427750131381686,127.11213914509607,"스포츠, 취미활동",morning,indoor,value
475,37.43241336781292,126.99139642804288,"스포츠, 문화예술, 맛집, 취미활동",evening,indoor,medium
476,37.47012223761102,127.05510965673824,"맛집, 스포츠, 스터디, 취미활동",evening,outdoor,medium
477,37.44617585293487,127.19081267061807,"카페, 스터디, 스포츠, 맛집",night,indoor,medium
478,37.56693939120465,126.94344863278144,"취미활동, 소셜, 맛집, 스포츠",morning,indoor,medium
479,37.68996425496563,127.05124781249744,"카페, 취미활동",night,outdoor,value
480,37.495394765402104,127.03189246645368,"맛집, 소셜, 스터디, 카페",morning,indoor,low
481,37.53552184279443,126.94189142269208,"취미활동, 스터디, 소셜, 맛집",morning,outdoor,value
482,37.532610026279336,127.05929338752314,"스터디, 스포츠",afternoon,indoor,value
483,37.543224856844105,127.04072269357818,"카페, 스터디, 문화예술, 소셜",morning,indoor,high
484,37.620309702947665,126.88353237419784,"소셜, 카페",afternoon,indoor,low
485,37.6409035644579,127.01611155727497,"취미활동, 맛집, 소셜",evening,outdoor,medium
486,37.66098134986931,126.94861860452795,"소셜, 스터디",morning,indoor,high
487,37.543051663319936,127.05203725074466,"취미활동, 카페, 스터디",afternoon,indoor,value
488,37.691282074881386,126.87086140928905,"취미활동, 문화예술, 맛집, 카페",afternoon,outdoor,high
489,37.54438338536577,127.12387001450635,"카페, 문화예술, 스포츠, 취미활동",afternoon,outdoor,value
490,37.50546267801491,127.04415099812734,"취미활동, 맛집, 카페",evening,indoor,low
491,37.67166165137867,127.1341490121137,"취미활동, 스포츠, 스터디, 문화예술",evening,outdoor,high
492,37.64777969256501,127.05258351703321,"소셜, 카페, 스터디",morning,indoor,low
493,37.543500644501165,126.80840844269048,"맛집, 스포츠, 카페, 스터디",afternoon,indoor,medium
494,37.42403171798288,126.97673348192077,"스포츠, 소셜, 문화예술",evening,indoor,medium
495,37.685724591798994,127.15342589134808,"스터디, 스포츠",night,outdoor,low
496,37.56980552746635,127.15121340513778,"스포츠, 맛집, 취미활동, 문화예술",night,indoor,low
497,37.55746999601775,126.98047727658029,"문화예술, 카페, 스터디, 스포츠",afternoon,outdoor,high
498,37.43698513378968,127.0074246754663,"카페, 취미활동",morning,indoor,low
499,37.51464184244977,127.02189272131294,"문화예술, 취미활동, 맛집",afternoon,outdoor,low
500,37.45312467661918,126.83936967564054,"소셜, 맛집, 취미활동, 스터디",evening,outdoor,medium
501,37.45370949123247,127.11900561811859,"카페, 맛집, 문화예술, 스포츠",afternoon,indoor,low
502,37.59423738222367,127.13750201759493,"취미활동, 스포츠, 카페, 맛집",evening,indoor,high
503,37.69346620055797,126.87235676055155,"맛집, 취미활동, 카페",afternoon,indoor,high
504,37.4178851976034,127.0768202212159,"스터디, 맛집, 소셜, 취미활동",afternoon,outdoor,value
505,37.589840783198454,127.10756801782847,"스포츠, 카페, 소셜",morning,indoor,low
506,37.522725544590465,126.94175087319445,"소셜, 카페, 스포츠, 문화예술",evening,outdoor,value
507,37.44843735021927,126.98869593500737,"문화예술, 스포츠, 소셜, 맛집",evening,indoor,value
508,37.56916787631662,126.90446497300434,"스포츠, 문화예술, 스터디, 취미활동",morning,outdoor,value
509,37.47839990536561,126.96763978916684,"문화예술, 소셜",morning,outdoor,low
510,37.4273926407634,126.9274758415962,"스터디, 소셜, 문화예술",afternoon,outdoor,low
511,37.52220965726385,127.00855080858949,"취미활동, 스터디, 소셜, 문화예술",afternoon,outdoor,value
512,37.57908356702395,127.12406443598388,"스터디, 소셜",evening,outdoor,value
513,37.45959337306922,126.89874281103829,"문화예술, 스터디",afternoon,indoor,medium
514,37.6169214908149,127.10906839525127,"소셜, 스터디",morning,indoor,value
515,37.679825881718095,126.80805513957971,"카페, 맛집",evening,indoor,medium
516,37.6990848252235,127.08806298437237,"카페, 스터디",evening,indoor,medium
517,37.441437587942076,127.14364470305877,"맛집, 소셜, 문화예술, 카페",night,indoor,value
518,37.64112657080353,126.83348997513814,"스포츠, 취미활동",morning,indoor,medium
519,37.45473741219575,127.1860838554183,"스터디, 취미활동, 카페, 문화예술",afternoon,indoor,value
520,37.493979942974185,127.05442736814089,"스포츠, 문화예술, 스터디",afternoon,indoor,value
521,37.669098586809326,127.13844968421209,"스터디, 맛집, 소셜, 카페",morning,outdoor,medium
522,37.432704084692276,126.89941592837097,"스터디, 맛집, 소셜",night,indoor,value
523,37.629395285115464,126.85867804560607,"스포츠, 맛집",night,indoor,high
524,37.49181414986863,126.825473907001,"문화예술, 취미활동, 스터디",evening,outdoor,low
525,37.48683226849046,127.11328618186268,"스포츠, 맛집, 소셜",evening,indoor,medium
526,37.49214369443126,127.14387183403214,"스포츠, 맛집, 소셜, 스터디",morning,indoor,high
527,37.45675873771711,127.08815359943458,"문화예술, 스터디, 소셜, 맛집",morning,indoor,value
528,37.61169061891069,127.16887677122051,"스터디, 스포츠",evening,outdoor,medium
529,37.50493881854228,127.14499860296064,"스포츠, 스터디, 문화예술, 카페",evening,indoor,value
530,37.69864224570405,127.16460589034634,"카페, 소셜, 취미활동, 문화예술",morning,outdoor,value
531,37.663974388018104,127.00220831668939,"카페, 소셜, 문화예술",morning,indoor,low
532,37.57860991104706,126.9660582615971,"카페, 문화예술, 소셜, 스터디",morning,indoor,high
533,37.476994162155826,127.10084573307878,"문화예술, 취미활동",morning,outdoor,medium
534,37.571228444287726,126.99148194318622,"맛집, 문화예술",afternoon,indoor,low
535,37.61985775619955,127.15047699130783,"문화예술, 스터디, 스포츠",evening,outdoor,value
536,37.47034984330223,127.09975160668967,"문화예술, 소셜",night,outdoor,value
537,37.50237333492731,126.97767336275135,"문화예술, 카페, 취미활동, 스터디",evening,outdoor,high
538,37.538220080072506,127.19553621652148,"스포츠, 스터디, 문화예술",night,indoor,medium
539,37.65725918232558,126.83894675751648,"카페, 스터디, 소셜",morning,indoor,high
540,37.50119918265373,127.13100947758153,"스포츠, 취미활동, 스터디, 소셜",afternoon,outdoor,premium
541,37.51306006410416,127.15036196999996,"스터디, 맛집",night,outdoor,medium
542,37.49438867268056,127.06960701395359,"문화예술, 취미활동, 스터디",evening,outdoor,low
543,37.457038629895614,127.12850006182389,"취미활동, 스터디, 소셜, 맛집",morning,indoor,low
544,37.544855382323036,126.88491425666743,"맛집, 스포츠",night,outdoor,high
545,37.58177785862428,127.00148335483362,"취미활동, 맛집, 문화예술, 스터디",afternoon,indoor,value
546,37.534160309664934,127.13192850588692,"취미활동, 스포츠, 문화예술",afternoon,outdoor,medium
547,37.466152636141,126.87438460302296,"스포츠, 문화예술, 카페",evening,indoor,premium
548,37.43474692467104,127.082382494632,"스터디, 소셜, 카페, 취미활동",afternoon,outdoor,low
549,37.58856992019419,127.05330528064377,"문화예술, 스포츠, 카페, 맛집",morning,outdoor,high
550,37.56855913694286,127.0685624290575,"취미활동, 문화예술, 스포츠, 스터디",afternoon,indoor,low
551,37.459006459193844,126.89499332206775,"소셜, 카페, 스포츠",afternoon,indoor,high
552,37.540712224255444,127.12037548861657,"스터디, 맛집",afternoon,indoor,medium
553,37.49483039346409,126.82229634143498,"취미활동, 스터디",morning,indoor,low
554,37.40181411295519,126.99354408754573,"맛집, 카페",afternoon,outdoor,value
555,37.53313140172767,126.91294716761706,"소셜, 문화예술",afternoon,indoor,low
556,37.43447190300857,126.80153485820311,"카페, 문화예술",evening,outdoor,medium
557,37.46497375568817,127.14905035419436,"맛집, 취미활동, 소셜, 카페",afternoon,outdoor,value
558,37.505494961702574,127.16381938920486,"소셜, 카페, 스터디",morning,indoor,value
559,37.695730474875724,127.11651371699868,"문화예술, 스터디, 맛집, 취미활동",afternoon,outdoor,medium
560,37.418752082453125,126.9549865855287,"카페, 맛집",night,outdoor,value
561,37.487573352049345,127.09944348343274,"소셜, 스터디, 문화예술, 맛집",morning,indoor,low
562,37.66938656485551,127.01001973609816,"취미활동, 스포츠",morning,outdoor,medium
563,37.693185146953084,126.8969414780547,"스포츠, 카페, 맛집",evening,indoor,low
564,37.61937517680421,127.10789864914284,"취미활동, 스포츠, 스터디",night,indoor,value
565,37.498352851365745,127.12629815225046,"스포츠, 카페",afternoon,indoor,low
566,37.63303953116259,127.1390190532219,"맛집, 소셜, 스터디, 스포츠",evening,indoor,high
567,37.45894609008686,126.88469834482096,"맛집, 문화예술",morning,outdoor,high
568,37.61577356017275,127.17206608114502,"문화예술, 스포츠, 소셜",night,indoor,medium
569,37.55974127236517,127.02576663511189,"문화예술, 스터디, 소셜",night,indoor,medium
570,37.67678112712819,127.10488482332568,"스터디, 카페",afternoon,indoor,value
571,37.48389089554796,126.85454813098703,"스터디, 카페, 맛집, 취미활동",night,indoor,high
572,37.48302623958539,127.02326847355617,"스포츠, 카페",afternoon,indoor,high
573,37.411013883044916,126.98990760241746,"스터디, 카페, 문화예술, 맛집",night,outdoor,low
574,37.60182679587408,126.93490675842169,"소셜, 문화예술, 취미활동",afternoon,outdoor,value
575,37.47660600506867,127.1311905854009,"소셜, 스터디",afternoon,indoor,medium
576,37.43539174508842,126.81806054576491,"카페, 스터디, 취미활동, 문화예술",night,outdoor,value
577,37.57328392419114,127.02836282150086,"취미활동, 소셜, 카페, 문화예술",afternoon,indoor,medium
578,37.660567108474844,127.02585594315848,"취미활동, 소셜, 스포츠",morning,outdoor,medium
579,37.62733296811255,126.9127673422389,"스포츠, 문화예술, 소셜",morning,indoor,value
580,37.47492325376881,126.93731019562578,"취미활동, 카페",afternoon,indoor,low
581,37.65820034653667,127.0779673519126,"스터디, 스포츠, 취미활동, 소셜",evening,outdoor,high
582,37.56120214905295,126.8767821755983,"맛집, 스터디, 카페, 소셜",night,outdoor,low
583,37.5876434181274,126.86194302963153,"취미활동, 스포츠, 카페",afternoon,indoor,value
584,37.5328488111153,127.13890776398509,"맛집, 카페, 문화예술",morning,indoor,value
585,37.5337476649481,127.12666209728066,"카페, 취미활동",night,indoor,medium
586,37.69308966383799,126.87477257177657,"맛집, 스포츠",evening,outdoor,medium
587,37.61024252540052,127.10612651981016,"취미활동, 소셜, 스터디",night,outdoor,low
588,37.46104639836659,127.181821536967,"문화예술, 스포츠, 맛집, 카페",evening,outdoor,medium
589,37.59211422399327,127.14020169133144,"스터디, 카페",evening,outdoor,value
590,37.53337205032083,127.09694797483591,"소셜, 카페, 스터디, 취미활동",afternoon,outdoor,value
591,37.659671366028434,127.03088642920358,"스터디, 문화예술, 카페",afternoon,indoor,medium
592,37.5755890485003,126.90256521107958,"맛집, 스터디, 카페",morning,outdoor,medium
593,37.54006342973693,126.9438879447641,"스포츠, 문화예술, 스터디, 맛집",morning,outdoor,high
594,37.42496691986242,127.1451838493252,"스터디, 스포츠, 맛집",evening,indoor,low
595,37.41866152745771,127.12908116868688,"취미활동, 스포츠",night,indoor,value
596,37.45270162998677,127.00527595668393,"취미활동, 문화예술, 스포츠",night,outdoor,value
597,37.6461633943238,126.80285683270729,"소셜, 맛집, 카페, 취미활동",night,indoor,low
598,37.61168459143529,127.00862039356439,"스포츠, 문화예술",morning,outdoor,value
599,37.40583441511043,126.87551761110937,"맛집, 카페",night,outdoor,value
600,37.5828517673015,127.0273727817322,"소셜, 스터디, 취미활동, 스포츠",evening,indoor,value
601,37.54622189093024,127.17814865984592,"문화예술, 맛집, 카페",night,outdoor,medium
602,37.49729866374109,127.18085756683054,"카페, 맛집, 스터디",evening,indoor,premium
603,37.53186888253187,127.00418405253858,"소셜, 문화예술, 취미활동, 스포츠",evening,indoor,low
604,37.67287861733329,126.80247352905636,"맛집, 소셜, 문화예술",afternoon,outdoor,medium
605,37.40721237120993,127.01365587845427,"스터디, 문화예술, 스포츠",afternoon,outdoor,medium
606,37.52169357783417,126.86766475753697,"소셜, 문화예술, 스포츠, 취미활동",afternoon,indoor,low
607,37.554550108515976,127.19611406823398,"스터디, 소셜",night,indoor,high
608,37.409716741332794,126.93433739481573,"맛집, 문화예술, 스터디, 소셜",evening,indoor,value
609,37.44306342678313,126.87416354014962,"카페, 문화예술",evening,indoor,value
610,37.57076193893883,127.14719185069237,"스터디, 스포츠, 취미활동",afternoon,outdoor,medium
611,37.61545038426816,126.84976875474075,"맛집, 소셜, 스포츠",evening,outdoor,value
612,37.45190716092535,126.90670882544957,"카페, 스터디, 맛집",night,outdoor,low
613,37.61334802625833,126.80271861943444,"문화예술, 스터디, 맛집, 카페",night,outdoor,value
614,37.52153241637636,126.80108325992818,"카페, 스터디, 스포츠",evening,outdoor,low
615,37.48348029824563,126.95816730809695,"카페, 문화예술, 스포츠, 스터디",evening,indoor,high
616,37.45972802598078,126.93912893897321,"스터디, 스포츠, 문화예술",evening,indoor,high
617,37.61672341533907,126.80295676057771,"스터디, 취미활동, 카페",morning,indoor,value
618,37.61498188968801,126.94346454521059,"취미활동, 맛집, 스터디, 스포츠",night,indoor,medium
619,37.493850259257265,126.82436221729407,"소셜, 문화예술, 스포츠",morning,outdoor,medium
620,37.491228390791385,127.12465080577795,"스포츠, 취미활동, 맛집",evening,outdoor,premium
621,37.58290457248273,127.16603938179601,"맛집, 카페",morning,indoor,value
622,37.6667001832444,127.02772199376489,"스포츠, 문화예술",afternoon,outdoor,value
623,37.4373840157035,127.06099038220289,"소셜, 스포츠, 문화예술, 맛집",afternoon,indoor,value
624,37.49123715484041,127.04844252996408,"문화예술, 취미활동, 맛집, 카페",afternoon,outdoor,medium
625,37.59392221256843,126.98334539177053,"맛집, 카페",evening,indoor,high
626,37.44002490065696,127.07665736078933,"문화예술, 스포츠, 맛집",afternoon,indoor,low
627,37.54017829880225,126.84268472764094,"소셜, 스포츠, 스터디",evening,indoor,low
628,37.477243764947744,126.85426458686415,"문화예술, 스터디",morning,indoor,value
629,37.59173235409841,126.9363847894572,"소셜, 취미활동, 문화예술",night,indoor,medium
630,37.61759791722076,127.13455143096417,"취미활동, 스터디",evening,indoor,low
631,37.56175732385409,126.90203737313296,"취미활동, 문화예술, 스터디, 스포츠",morning,outdoor,value
632,37.57780881999287,127.13001412765712,"스포츠, 취미활동, 문화예술, 스터디",morning,indoor,value
633,37.41981659234665,127.1890272942599,"카페, 스포츠",morning,outdoor,medium
634,37.48044296888357,126.92626739246562,"카페, 스포츠, 문화예술",afternoon,outdoor,low
635,37.423090754902404,127.06830601017721,"맛집, 스포츠",afternoon,indoor,medium
